protein_ids,majority_protein_ids,fasta_header,mol_weight,score,intensity,intensity_abeta1,intensity_abeta2,intensity_abeta3,intensity_abeta4,intensity_veh1,intensity_veh2,intensity_veh3,intensity_veh4,ibaq,ibaq_abeta1,ibaq_abeta2,ibaq_abeta3,ibaq_abeta4,ibaq_veh1,ibaq_veh2,ibaq_veh3,ibaq_veh4,lfq_intensity_abeta1,lfq_intensity_abeta2,lfq_intensity_abeta3,lfq_intensity_abeta4,lfq_intensity_veh1,lfq_intensity_veh2,lfq_intensity_veh3,lfq_intensity_veh4,msms_count_abeta1,msms_count_abeta2,msms_count_abeta3,msms_count_abeta4,msms_count_veh1,msms_count_veh2,msms_count_veh3,msms_count_veh4
sp|G3X9K3|BIG1_MOUSE;tr|D3YYK9|D3YYK9_MOUSE;tr|Q8R3I7|Q8R3I7_MOUSE,sp|G3X9K3|BIG1_MOUSE;tr|D3YYK9|D3YYK9_MOUSE,sp|G3X9K3|BIG1_MOUSE Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Mus musculus OX=10090 GN=Arfgef1 PE=1 SV=1;tr|D3YYK9|D3YYK9_MOUSE Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Mus musculus OX=10090 GN=Arfgef1 PE=1 SV=1,208.5,7.7076,138410000,18565000,4778400,19516000,26014000,24962000,14254000,19866000,10457000,1412400,189440,48759,199140,265450,254710,145450,202710,106700,16761000,15177000,14934000,19598000,17989000,16538000,16773000,17692000,2,4,1,3,2,2,2,1
sp|O70309|ITB5_MOUSE;tr|Q6PE70|Q6PE70_MOUSE;tr|G5E8F8|G5E8F8_MOUSE;tr|A0A338P795|A0A338P795_MOUSE,sp|O70309|ITB5_MOUSE;tr|Q6PE70|Q6PE70_MOUSE;tr|G5E8F8|G5E8F8_MOUSE;tr|A0A338P795|A0A338P795_MOUSE,sp|O70309|ITB5_MOUSE Integrin beta-5 OS=Mus musculus OX=10090 GN=Itgb5 PE=1 SV=2;tr|Q6PE70|Q6PE70_MOUSE Integrin beta OS=Mus musculus OX=10090 GN=Itgb5 PE=1 SV=1;tr|G5E8F8|G5E8F8_MOUSE Integrin beta OS=Mus musculus OX=10090 GN=Itgb5 PE=1 SV=1;tr|A0A338P795,87.908,3.2541,96575000,11083000,13029000,16267000,12641000,11770000,9173400,12973000,9638700,2245900,257740,303000,378300,293980,273730,213330,301700,224160,0,10992000,15450000,11160000,0,10173000,11035000,0,2,2,4,1,2,2,1,3
tr|Q9JJ20|Q9JJ20_MOUSE;sp|O70456|1433S_MOUSE,tr|Q9JJ20|Q9JJ20_MOUSE;sp|O70456|1433S_MOUSE,tr|Q9JJ20|Q9JJ20_MOUSE 14-3-3 protein sigma OS=Mus musculus OX=10090 GN=Sfn PE=2 SV=1;sp|O70456|1433S_MOUSE 14-3-3 protein sigma OS=Mus musculus OX=10090 GN=Sfn PE=1 SV=2,27.833,2.2968,4206200000,738920000,414440000,442610000,609440000,551920000,395130000,437190000,616510000,262880000,46183000,25902000,27663000,38090000,34495000,24696000,27324000,38532000,0,0,0,0,0,0,0,530950000,2,2,2,3,2,2,2,2
sp|P60904|DNJC5_MOUSE;tr|A2AUE1|A2AUE1_MOUSE;tr|G5E8T0|G5E8T0_MOUSE;tr|Q921J3|Q921J3_MOUSE,sp|P60904|DNJC5_MOUSE;tr|A2AUE1|A2AUE1_MOUSE;tr|G5E8T0|G5E8T0_MOUSE;tr|Q921J3|Q921J3_MOUSE,sp|P60904|DNJC5_MOUSE DnaJ homolog subfamily C member 5 OS=Mus musculus OX=10090 GN=Dnajc5 PE=1 SV=1;tr|A2AUE1|A2AUE1_MOUSE DnaJ homolog subfamily C member 5 (Fragment) OS=Mus musculus OX=10090 GN=Dnajc5 PE=1 SV=1;tr|G5E8T0|G5E8T0_MOUSE DnaJ (Hsp40) homolo,22.101,13.288,214220000,16312000,24056000,29910000,32543000,21340000,16966000,38852000,34238000,30603000,2330300,3436500,4272900,4649100,3048600,2423800,5550300,4891100,29655000,22760000,26059000,19865000,19961000,18345000,28045000,29450000,2,3,3,1,3,0,3,2
tr|Q791V7|Q791V7_MOUSE;sp|P97931|UNG_MOUSE;tr|A0A0G2JDS8|A0A0G2JDS8_MOUSE;tr|D3YW18|D3YW18_MOUSE;tr|D3Z1G1|D3Z1G1_MOUSE,tr|Q791V7|Q791V7_MOUSE;sp|P97931|UNG_MOUSE;tr|A0A0G2JDS8|A0A0G2JDS8_MOUSE;tr|D3YW18|D3YW18_MOUSE;tr|D3Z1G1|D3Z1G1_MOUSE,tr|Q791V7|Q791V7_MOUSE Uracil-DNA glycosylase OS=Mus musculus OX=10090 GN=Ung PE=2 SV=1;sp|P97931|UNG_MOUSE Uracil-DNA glycosylase OS=Mus musculus OX=10090 GN=Ung PE=1 SV=3;tr|A0A0G2JDS8|A0A0G2JDS8_MOUSE Uracil-DNA glycosylase OS=Mus musculus OX=10090 GN=U,33.053,6.6768,133360000,13755000,17292000,25113000,13418000,14200000,13192000,18909000,17483000,10259000,1058100,1330100,1931700,1032200,1092300,1014700,1454500,1344900,0,0,21557000,0,0,0,0,0,2,2,3,2,2,2,2,2
tr|B2RVT1|B2RVT1_MOUSE;sp|Q3U898|CSN9_MOUSE;tr|D3Z159|D3Z159_MOUSE,tr|B2RVT1|B2RVT1_MOUSE;sp|Q3U898|CSN9_MOUSE;tr|D3Z159|D3Z159_MOUSE,"tr|B2RVT1|B2RVT1_MOUSE MCG20113, isoform CRA_e OS=Mus musculus OX=10090 GN=Cops9 PE=1 SV=1;sp|Q3U898|CSN9_MOUSE COP9 signalosome complex subunit 9 OS=Mus musculus OX=10090 GN=Cops9 PE=1 SV=1;tr|D3Z159|D3Z159_MOUSE COP9 signalosome complex subunit 9 OS=Mus ",6.1966,23.004,532580000,52167000,47901000,77216000,92929000,64671000,57668000,93561000,46464000,532580000,52167000,47901000,77216000,92929000,64671000,57668000,93561000,46464000,71036000,50547000,51610000,67658000,62509000,64655000,72092000,0,2,1,3,3,2,1,3,2
sp|Q3UDP0|WDR41_MOUSE;tr|A0A1Y7VMD8|A0A1Y7VMD8_MOUSE;tr|B2RQV3|B2RQV3_MOUSE;tr|S4R290|S4R290_MOUSE,sp|Q3UDP0|WDR41_MOUSE;tr|A0A1Y7VMD8|A0A1Y7VMD8_MOUSE;tr|B2RQV3|B2RQV3_MOUSE;tr|S4R290|S4R290_MOUSE,sp|Q3UDP0|WDR41_MOUSE WD repeat-containing protein 41 OS=Mus musculus OX=10090 GN=Wdr41 PE=1 SV=1;tr|A0A1Y7VMD8|A0A1Y7VMD8_MOUSE WD repeat-containing protein 41 OS=Mus musculus OX=10090 GN=Wdr41 PE=1 SV=1;tr|B2RQV3|B2RQV3_MOUSE WD repeat-containing protein,51.51,14.56,142480000,15942000,10861000,18154000,19490000,21927000,15924000,14094000,26083000,7498700,839040,571660,955480,1025800,1154000,838120,741800,1372800,0,13064000,0,0,16342000,16236000,12396000,0,2,2,0,3,3,2,2,3
sp|Q4VC33|MAEA_MOUSE;tr|Q9CVN2|Q9CVN2_MOUSE;tr|A0A0J9YVB7|A0A0J9YVB7_MOUSE;tr|A0A0J9YVB4|A0A0J9YVB4_MOUSE;tr|A0A0J9YUL5|A0A0J9YUL5_MOUSE,sp|Q4VC33|MAEA_MOUSE;tr|Q9CVN2|Q9CVN2_MOUSE,sp|Q4VC33|MAEA_MOUSE E3 ubiquitin-protein transferase MAEA OS=Mus musculus OX=10090 GN=Maea PE=1 SV=1;tr|Q9CVN2|Q9CVN2_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Maea PE=2 SV=1,45.336,8.0267,182790000,11636000,26619000,17703000,25929000,21320000,19360000,30767000,29454000,7947300,505900,1157300,769700,1127300,926950,841760,1337700,1280600,0,32053000,22563000,21990000,27257000,24358000,26723000,18760000,2,3,0,3,2,2,3,2
tr|Q3UZ68|Q3UZ68_MOUSE;tr|Q2M4I9|Q2M4I9_MOUSE;tr|A2A4A6|A2A4A6_MOUSE;sp|Q62077|PLCG1_MOUSE;tr|Q3TUJ5|Q3TUJ5_MOUSE;tr|G3UXP4|G3UXP4_MOUSE,tr|Q3UZ68|Q3UZ68_MOUSE;tr|Q2M4I9|Q2M4I9_MOUSE;tr|A2A4A6|A2A4A6_MOUSE;sp|Q62077|PLCG1_MOUSE,"tr|Q3UZ68|Q3UZ68_MOUSE 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma OS=Mus musculus OX=10090 GN=Plcg1 PE=2 SV=1;tr|Q2M4I9|Q2M4I9_MOUSE 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma OS=Mus musculus OX=10090 GN=Plcg1 PE=4",135.96,5.8663,155850000,19665000,16008000,10933000,22329000,15527000,14535000,30169000,26689000,2597600,327740,266810,182220,372150,258790,242250,502820,444810,24418000,14451000,12183000,20039000,18771000,15831000,20442000,14513000,2,0,2,3,3,2,3,2
tr|A2AHX9|A2AHX9_MOUSE;tr|Q9QWX2|Q9QWX2_MOUSE;tr|Q5HZH3|Q5HZH3_MOUSE;tr|Q3T9W4|Q3T9W4_MOUSE;sp|Q64373|B2CL1_MOUSE;tr|O35843|O35843_MOUSE;tr|A2AHX7|A2AHX7_MOUSE;tr|A2AHX8|A2AHX8_MOUSE;tr|Q99N35|Q99N35_MOUSE;tr|Q99N36|Q99N36_MOUSE,tr|A2AHX9|A2AHX9_MOUSE;tr|Q9QWX2|Q9QWX2_MOUSE;tr|Q5HZH3|Q5HZH3_MOUSE;tr|Q3T9W4|Q3T9W4_MOUSE;sp|Q64373|B2CL1_MOUSE;tr|O35843|O35843_MOUSE;tr|A2AHX7|A2AHX7_MOUSE;tr|A2AHX8|A2AHX8_MOUSE;tr|Q99N35|Q99N35_MOUSE;tr|Q99N36|Q99N36_MOUSE,tr|A2AHX9|A2AHX9_MOUSE Bcl-2-like protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Bcl2l1 PE=1 SV=1;tr|Q9QWX2|Q9QWX2_MOUSE Bcl-2-like protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Bcl2l1 PE=1 SV=1;tr|Q5HZH3|Q5HZH3_MOUSE Bcl2-like 1 OS=Mus musculus OX=10,17.127,3.0856,89381000,9367200,12427000,15371000,10370000,11612000,9908900,9192500,11133000,11173000,1170900,1553400,1921300,1296200,1451500,1238600,1149100,1391600,0,10928000,14314000,0,10154000,0,0,0,2,2,3,2,2,2,2,2
sp|Q6V595|KLHL6_MOUSE,sp|Q6V595|KLHL6_MOUSE,sp|Q6V595|KLHL6_MOUSE Kelch-like protein 6 OS=Mus musculus OX=10090 GN=Klhl6 PE=2 SV=2,70.19,3.367,276360000,37649000,35779000,44301000,43548000,29154000,30996000,28552000,26380000,7896000,1075700,1022200,1265800,1244200,832970,885590,815780,753710,0,29192000,24451000,0,32441000,33653000,30934000,23490000,2,2,2,2,2,2,3,2
tr|E9QJS0|E9QJS0_MOUSE;sp|Q80ZK0|RT10_MOUSE;tr|Q501J4|Q501J4_MOUSE;tr|G5E8U8|G5E8U8_MOUSE;tr|G5E8U5|G5E8U5_MOUSE;tr|D3Z6K5|D3Z6K5_MOUSE,tr|E9QJS0|E9QJS0_MOUSE;sp|Q80ZK0|RT10_MOUSE;tr|Q501J4|Q501J4_MOUSE;tr|G5E8U8|G5E8U8_MOUSE;tr|G5E8U5|G5E8U5_MOUSE,"tr|E9QJS0|E9QJS0_MOUSE 28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1;sp|Q80ZK0|RT10_MOUSE 28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1;tr|Q501J4|Q501J4_MOUSE Mrps10 protein (F",18.698,11.909,521470000,57059000,44791000,55821000,35941000,75115000,69520000,109520000,73702000,65184000,7132400,5598900,6977600,4492600,9389400,8690000,13691000,9212700,55938000,58499000,77386000,36846000,62316000,73719000,62759000,52069000,2,1,2,0,5,3,2,2
tr|E9PUK3|E9PUK3_MOUSE;sp|Q8K012|FBP1L_MOUSE;tr|E9PUI5|E9PUI5_MOUSE;tr|A0A0G2JFM9|A0A0G2JFM9_MOUSE,tr|E9PUK3|E9PUK3_MOUSE;sp|Q8K012|FBP1L_MOUSE;tr|E9PUI5|E9PUI5_MOUSE,tr|E9PUK3|E9PUK3_MOUSE Formin-binding protein 1-like OS=Mus musculus OX=10090 GN=Fnbp1l PE=1 SV=1;sp|Q8K012|FBP1L_MOUSE Formin-binding protein 1-like OS=Mus musculus OX=10090 GN=Fnbp1l PE=1 SV=2;tr|E9PUI5|E9PUI5_MOUSE Formin-binding protein 1-like OS=Mus m,63.974,9.1936,171650000,15142000,25111000,28268000,14896000,42936000,12860000,20368000,12066000,5721600,504730,837030,942270,496530,1431200,428650,678940,402200,18547000,22368000,17194000,21321000,24234000,19627000,20203000,20188000,2,1,5,1,6,0,1,1
tr|Q3UJV6|Q3UJV6_MOUSE;sp|Q9CPX8|QCR10_MOUSE,tr|Q3UJV6|Q3UJV6_MOUSE;sp|Q9CPX8|QCR10_MOUSE,"tr|Q3UJV6|Q3UJV6_MOUSE MCG13388, isoform CRA_b OS=Mus musculus OX=10090 GN=Uqcr11 PE=2 SV=1;sp|Q9CPX8|QCR10_MOUSE Cytochrome b-c1 complex subunit 10 OS=Mus musculus OX=10090 GN=Uqcr11 PE=3 SV=1",3.9515,5.7416,546500000,45349000,71556000,72021000,81263000,68961000,62210000,87077000,58061000,273250000,22674000,35778000,36010000,40631000,34481000,31105000,43538000,29030000,0,0,0,0,0,0,0,46837000,2,2,2,2,3,2,2,2
sp|Q9CQ88|TSN31_MOUSE,sp|Q9CQ88|TSN31_MOUSE,sp|Q9CQ88|TSN31_MOUSE Tetraspanin-31 OS=Mus musculus OX=10090 GN=Tspan31 PE=1 SV=1,22.694,5.9968,317520000,35502000,37038000,52665000,37096000,35977000,32835000,47724000,38681000,39690000,4437800,4629800,6583100,4637000,4497100,4104300,5965500,4835100,0,0,0,0,0,0,0,34821000,2,2,2,2,3,2,2,2
sp|Q9CR13|FMC1_MOUSE,sp|Q9CR13|FMC1_MOUSE,sp|Q9CR13|FMC1_MOUSE Protein FMC1 homolog OS=Mus musculus OX=10090 GN=Fmc1 PE=1 SV=1,12.694,4.9885,249550000,19185000,45379000,44114000,28736000,28428000,22180000,34903000,26628000,49911000,3837000,9075900,8822800,5747200,5685700,4436100,6980500,5325500,0,51165000,34999000,0,0,0,0,0,2,3,2,2,2,2,2,2
tr|A0A140LJF3|A0A140LJF3_MOUSE;tr|A0A140LI56|A0A140LI56_MOUSE;tr|A0A140LIM2|A0A140LIM2_MOUSE;sp|Q9DCH6|ZFAN6_MOUSE,tr|A0A140LJF3|A0A140LJF3_MOUSE;tr|A0A140LI56|A0A140LI56_MOUSE;tr|A0A140LIM2|A0A140LIM2_MOUSE;sp|Q9DCH6|ZFAN6_MOUSE,tr|A0A140LJF3|A0A140LJF3_MOUSE AN1-type zinc finger protein 6 (Fragment) OS=Mus musculus OX=10090 GN=Zfand6 PE=1 SV=1;tr|A0A140LI56|A0A140LI56_MOUSE AN1-type zinc finger protein 6 (Fragment) OS=Mus musculus OX=10090 GN=Zfand6 PE=1 SV=1;tr|A0A140LIM2|A0A140,19.555,3.7855,108750000,8115900,10378000,13007000,13858000,20356000,15594000,14260000,13183000,18125000,1352700,1729700,2167800,2309600,3392700,2598900,2376600,2197100,0,0,0,0,24767000,17122000,0,0,2,2,2,2,3,2,2,2
tr|E9Q7S1|E9Q7S1_MOUSE;tr|R4GML0|R4GML0_MOUSE;sp|O88466|ZN106_MOUSE;tr|Q8C235|Q8C235_MOUSE;tr|A0JLM4|A0JLM4_MOUSE;tr|F6QFS1|F6QFS1_MOUSE,tr|E9Q7S1|E9Q7S1_MOUSE;tr|R4GML0|R4GML0_MOUSE;sp|O88466|ZN106_MOUSE,tr|E9Q7S1|E9Q7S1_MOUSE Zinc finger protein 106 OS=Mus musculus OX=10090 GN=Zfp106 PE=1 SV=1;tr|R4GML0|R4GML0_MOUSE Zinc finger protein 106 OS=Mus musculus OX=10090 GN=Zfp106 PE=1 SV=1;sp|O88466|ZN106_MOUSE Zinc finger protein 106 OS=Mus musculus OX=10090 G,205.74,13.478,222950000,24025000,16871000,49966000,20184000,26811000,22359000,34439000,28296000,2397300,258330,181400,537270,217030,288290,240420,370310,304250,23298000,27259000,27054000,26035000,23355000,25953000,24892000,29259000,2,1,5,2,1,3,2,1
tr|G4V4Z0|G4V4Z0_MOUSE;tr|P70356|P70356_MOUSE,tr|G4V4Z0|G4V4Z0_MOUSE;tr|P70356|P70356_MOUSE,tr|G4V4Z0|G4V4Z0_MOUSE Putative envelope protein OS=Mus musculus OX=10090 GN=env PE=4 SV=1;tr|P70356|P70356_MOUSE Envelope protein OS=Mus musculus OX=10090 GN=Mela PE=2 SV=1,69.908,9.0163,1084400000,93409000,116410000,171050000,164080000,129590000,109650000,147230000,152990000,37393000,3221000,4014000,5898200,5658100,4468500,3781100,5076900,5275500,0,0,0,0,0,0,0,131820000,2,3,2,2,2,2,2,2
tr|Q3V2F9|Q3V2F9_MOUSE;tr|A0A0K1W397|A0A0K1W397_MOUSE;tr|Q3V2T7|Q3V2T7_MOUSE;tr|Q5VI45|Q5VI45_MOUSE;tr|Q9TET3|Q9TET3_MOUSE;tr|C4PAV8|C4PAV8_MOUSE;tr|B0LAD5|B0LAD5_MOUSE;tr|E3VQ38|E3VQ38_MOUSE;tr|G9B4I2|G9B4I2_MOUSE;tr|G9B4I1|G9B4I1_MOUSE;tr|G9B4H2|G9B4H2_MOUSE;tr|G9B4G5|G9B4G5_MOUSE;tr|G9B4G3|G9B4G3_MOUSE;tr|A0A023UL25|A0A023UL25_MOUSE;tr|H8Y1I5|H8Y1I5_MOUSE;tr|A0A023NE65|A0A023NE65_MOUSE;tr|A0A023NCS0|A0A023NCS0_MOUSE;tr|A0A023NE78|A0A023NE78_MOUSE;tr|A0A023NDP5|A0A023NDP5_MOUSE;tr|A0A023ND59|A0A023ND59_MOUSE;tr|A0A023NDQ1|A0A023NDQ1_MOUSE;tr|A0A023NCR8|A0A023NCR8_MOUSE;tr|A0A023NDP0|A0A023NDP0_MOUSE;tr|B3Y998|B3Y998_MOUSE;tr|A0A1S6PXN4|A0A1S6PXN4_MOUSE;tr|A0A1S6PXL7|A0A1S6PXL7_MOUSE;tr|A0A3G2LU46|A0A3G2LU46_MOUSE;tr|A0A286KA21|A0A286KA21_MOUSE;tr|A0A0U3AJS9|A0A0U3AJS9_MOUSE;tr|A0A0U2REU1|A0A0U2REU1_MOUSE;tr|A0A0U2QFD1|A0A0U2QFD1_MOUSE;tr|A8DUU6|A8DUU6_MOUSE;tr|A0A385HC72|A0A385HC72_MOUSE;tr|A0A385HC65|A0A385HC65_MOUSE;tr|A0A0U2UZH0|A0A0U2UZH0_MOUSE;tr|A0A0U2M1A2|A0A0U2M1A2_MOUSE;tr|A0A0U2M169|A0A0U2M169_MOUSE;tr|A0A0U2L632|A0A0U2L632_MOUSE;tr|A0A0U2K7A0|A0A0U2K7A0_MOUSE;tr|Q36290|Q36290_MOUSE;tr|L0L4R1|L0L4R1_MOUSE;tr|L0L4K0|L0L4K0_MOUSE;tr|L0L1W8|L0L1W8_MOUSE;tr|V9TRK2|V9TRK2_MOUSE;tr|V9TQ89|V9TQ89_MOUSE;tr|V9TP30|V9TP30_MOUSE;tr|V9TP20|V9TP20_MOUSE;tr|V9TN76|V9TN76_MOUSE;tr|A8DUS7|A8DUS7_MOUSE;tr|A8DUR3|A8DUR3_MOUSE;tr|W0SMJ3|W0SMJ3_MOUSE;tr|W0SLU4|W0SLU4_MOUSE;tr|U6C8B8|U6C8B8_MOUSE;tr|U6C8B6|U6C8B6_MOUSE;tr|U6C7E5|U6C7E5_MOUSE;tr|U6C7D9|U6C7D9_MOUSE;tr|U6C6V9|U6C6V9_MOUSE;tr|U6C6V7|U6C6V7_MOUSE;tr|Q9TDS6|Q9TDS6_MOUSE;tr|B1P8W3|B1P8W3_MOUSE;tr|A0A455RDV4|A0A455RDV4_MOUSE;tr|A0A455R782|A0A455R782_MOUSE;tr|A0A455R6F4|A0A455R6F4_MOUSE;tr|A0A2Z6IA25|A0A2Z6IA25_MOUSE;tr|A0A2Z6I6U6|A0A2Z6I6U6_MOUSE;tr|A0A2Z6I6N3|A0A2Z6I6N3_MOUSE;tr|A0A1E1F9C3|A0A1E1F9C3_MOUSE;tr|A0A1E1F999|A0A1E1F999_MOUSE;tr|A0A1E1F993|A0A1E1F993_MOUSE;tr|A0A1E1F990|A0A1E1F990_MOUSE;tr|A0A1E1F987|A0A1E1F987_MOUSE;tr|A0A1E1F984|A0A1E1F984_MOUSE;tr|A0A1E1F983|A0A1E1F983_MOUSE;tr|A0A1E1F982|A0A1E1F982_MOUSE;tr|A0A1E1F976|A0A1E1F976_MOUSE;tr|R9TNV1|R9TNV1_MOUSE;tr|Q7JCZ3|Q7JCZ3_MOUSE;tr|Q71EK3|Q71EK3_MOUSE;tr|Q71EK1|Q71EK1_MOUSE;tr|Q71EJ7|Q71EJ7_MOUSE;tr|G3EBA2|G3EBA2_MOUSE;tr|A3R3Q8|A3R3Q8_MOUSE;tr|A0A1S6PXN5|A0A1S6PXN5_MOUSE;tr|A0A1S6PXN0|A0A1S6PXN0_MOUSE;tr|A0A1S6PXL6|A0A1S6PXL6_MOUSE;tr|A0A1S6PXL4|A0A1S6PXL4_MOUSE;tr|A0A1S6PXL1|A0A1S6PXL1_MOUSE;tr|A0A1S6PXL0|A0A1S6PXL0_MOUSE;tr|A0A141CM53|A0A141CM53_MOUSE;tr|A0A075DCW5|A0A075DCW5_MOUSE;sp|P00158|CYB_MOUSE;tr|A0A140GE27|A0A140GE27_MOUSE,tr|Q3V2F9|Q3V2F9_MOUSE;tr|A0A0K1W397|A0A0K1W397_MOUSE;tr|Q3V2T7|Q3V2T7_MOUSE;tr|Q5VI45|Q5VI45_MOUSE;tr|Q9TET3|Q9TET3_MOUSE;tr|C4PAV8|C4PAV8_MOUSE;tr|B0LAD5|B0LAD5_MOUSE;tr|E3VQ38|E3VQ38_MOUSE;tr|G9B4I2|G9B4I2_MOUSE;tr|G9B4I1|G9B4I1_MOUSE;tr|G9B4H2|G9B4H2_MOUSE;tr|G9B4G5|G9B4G5_MOUSE;tr|G9B4G3|G9B4G3_MOUSE;tr|A0A023UL25|A0A023UL25_MOUSE;tr|H8Y1I5|H8Y1I5_MOUSE;tr|A0A023NE65|A0A023NE65_MOUSE;tr|A0A023NCS0|A0A023NCS0_MOUSE;tr|A0A023NE78|A0A023NE78_MOUSE;tr|A0A023NDP5|A0A023NDP5_MOUSE;tr|A0A023ND59|A0A023ND59_MOUSE;tr|A0A023NDQ1|A0A023NDQ1_MOUSE;tr|A0A023NCR8|A0A023NCR8_MOUSE;tr|A0A023NDP0|A0A023NDP0_MOUSE;tr|B3Y998|B3Y998_MOUSE;tr|A0A1S6PXN4|A0A1S6PXN4_MOUSE;tr|A0A1S6PXL7|A0A1S6PXL7_MOUSE;tr|A0A3G2LU46|A0A3G2LU46_MOUSE;tr|A0A286KA21|A0A286KA21_MOUSE;tr|A0A0U3AJS9|A0A0U3AJS9_MOUSE;tr|A0A0U2REU1|A0A0U2REU1_MOUSE;tr|A0A0U2QFD1|A0A0U2QFD1_MOUSE;tr|A8DUU6|A8DUU6_MOUSE;tr|A0A385HC72|A0A385HC72_MOUSE;tr|A0A385HC65|A0A385HC65_MOUSE;tr|A0A0U2UZH0|A0A0U2UZH0_MOUSE;tr|A0A0U2M1A2|A0A0U2M1A2_MOUSE;tr|A0A0U2M169|A0A0U2M169_MOUSE;tr|A0A0U2L632|A0A0U2L632_MOUSE;tr|A0A0U2K7A0|A0A0U2K7A0_MOUSE;tr|Q36290|Q36290_MOUSE;tr|L0L4R1|L0L4R1_MOUSE;tr|L0L4K0|L0L4K0_MOUSE;tr|L0L1W8|L0L1W8_MOUSE;tr|V9TRK2|V9TRK2_MOUSE;tr|V9TQ89|V9TQ89_MOUSE;tr|V9TP30|V9TP30_MOUSE;tr|V9TP20|V9TP20_MOUSE;tr|V9TN76|V9TN76_MOUSE;tr|A8DUS7|A8DUS7_MOUSE;tr|A8DUR3|A8DUR3_MOUSE;tr|W0SMJ3|W0SMJ3_MOUSE;tr|W0SLU4|W0SLU4_MOUSE;tr|U6C8B8|U6C8B8_MOUSE;tr|U6C8B6|U6C8B6_MOUSE;tr|U6C7E5|U6C7E5_MOUSE;tr|U6C7D9|U6C7D9_MOUSE;tr|U6C6V9|U6C6V9_MOUSE;tr|U6C6V7|U6C6V7_MOUSE;tr|Q9TDS6|Q9TDS6_MOUSE;tr|B1P8W3|B1P8W3_MOUSE;tr|A0A455RDV4|A0A455RDV4_MOUSE;tr|A0A455R782|A0A455R782_MOUSE;tr|A0A455R6F4|A0A455R6F4_MOUSE;tr|A0A2Z6IA25|A0A2Z6IA25_MOUSE;tr|A0A2Z6I6U6|A0A2Z6I6U6_MOUSE;tr|A0A2Z6I6N3|A0A2Z6I6N3_MOUSE;tr|A0A1E1F9C3|A0A1E1F9C3_MOUSE;tr|A0A1E1F999|A0A1E1F999_MOUSE;tr|A0A1E1F993|A0A1E1F993_MOUSE;tr|A0A1E1F990|A0A1E1F990_MOUSE;tr|A0A1E1F987|A0A1E1F987_MOUSE;tr|A0A1E1F984|A0A1E1F984_MOUSE;tr|A0A1E1F983|A0A1E1F983_MOUSE;tr|A0A1E1F982|A0A1E1F982_MOUSE;tr|A0A1E1F976|A0A1E1F976_MOUSE;tr|R9TNV1|R9TNV1_MOUSE;tr|Q7JCZ3|Q7JCZ3_MOUSE;tr|Q71EK3|Q71EK3_MOUSE;tr|Q71EK1|Q71EK1_MOUSE;tr|Q71EJ7|Q71EJ7_MOUSE;tr|G3EBA2|G3EBA2_MOUSE;tr|A3R3Q8|A3R3Q8_MOUSE;tr|A0A1S6PXN5|A0A1S6PXN5_MOUSE;tr|A0A1S6PXN0|A0A1S6PXN0_MOUSE;tr|A0A1S6PXL6|A0A1S6PXL6_MOUSE;tr|A0A1S6PXL4|A0A1S6PXL4_MOUSE;tr|A0A1S6PXL1|A0A1S6PXL1_MOUSE;tr|A0A1S6PXL0|A0A1S6PXL0_MOUSE;tr|A0A141CM53|A0A141CM53_MOUSE;tr|A0A075DCW5|A0A075DCW5_MOUSE;sp|P00158|CYB_MOUSE;tr|A0A140GE27|A0A140GE27_MOUSE,tr|Q3V2F9|Q3V2F9_MOUSE Cytochrome b (Fragment) OS=Mus musculus OX=10090 GN=mt-Cytb PE=2 SV=1;tr|A0A0K1W397|A0A0K1W397_MOUSE Cytochrome b (Fragment) OS=Mus musculus OX=10090 GN=cytb PE=4 SV=1;tr|Q3V2T7|Q3V2T7_MOUSE Uncharacterized protein (Fragment) OS=Mus ,43.134,2.0822,164850000,20248000,18315000,23197000,16729000,18227000,24758000,27845000,15532000,18317000,2249800,2035000,2577500,1858800,2025200,2750900,3093900,1725700,0,0,0,0,0,34170000,18069000,0,2,2,2,2,2,3,2,2
